dependent_upos,head_upos,direction,distance_bucket,base_deprel,yue_count,zh_count,yue_per_1000_tokens,zh_per_1000_tokens,absolute_rate_difference
VERB,NUM,head_left,6+,parataxis,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,PRON,head_right,1-2,advcl,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,PRON,head_right,3-5,acl,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,PROPN,head_left,1-2,conj,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,PROPN,head_left,6+,ccomp,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,PROPN,head_right,6+,acl,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,SCONJ,head_right,3-5,advcl,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,VERB,head_right,1-2,amod,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,VERB,head_right,3-5,discourse,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,VERB,head_right,6+,acl,1,0,0.07184940364994971,0.0,0.07184940364994971
VERB,VERB,head_right,6+,discourse,1,0,0.07184940364994971,0.0,0.07184940364994971
ADJ,ADJ,head_left,3-5,conj,8,5,0.5747952291995977,0.506380392951185,0.06841483624841271
SCONJ,VERB,head_right,6+,mark,9,7,0.6466446328495473,0.7089325501316589,0.06228791728211158
PART,ADJ,head_left,1-2,mark,33,24,2.3710303204483405,2.4306258861656875,0.05959556571734703
ADJ,NOUN,head_right,6+,acl,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
ADJ,NOUN,head_right,6+,amod,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
ADJ,VERB,head_right,3-5,advcl,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
ADP,PROPN,head_left,1-2,case,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
ADV,PRON,head_right,3-5,advmod,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
AUX,ADJ,head_left,1-2,aux,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
CCONJ,ADV,head_right,1-2,cc,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
NOUN,ADJ,head_right,3-5,obl,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
NOUN,PRON,head_left,1-2,clf,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
NOUN,VERB,head_left,3-5,xcomp,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
NOUN,VERB,head_left,6+,obl,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
PART,ADJ,head_left,6+,mark,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
PART,DET,head_left,1-2,discourse,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
PART,VERB,head_left,6+,mark,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
PRON,VERB,head_left,3-5,obl,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
PUNCT,ADJ,head_right,6+,punct,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
VERB,NOUN,head_right,1-2,case,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
VERB,PROPN,head_right,1-2,acl,2,2,0.14369880729989942,0.20255215718047398,0.05885334988057456
PRON,VERB,head_right,6+,nsubj,29,20,2.0836327058485415,2.02552157180474,0.05811113404380164
PRON,ADV,head_right,1-2,nsubj,5,3,0.35924701824974853,0.30382823577071094,0.05541878247903759
CCONJ,VERB,head_right,6+,advmod,19,14,1.3651386693490444,1.4178651002633178,0.052726430914273426
ADV,ADJ,head_right,6+,advmod,5,4,0.35924701824974853,0.40510431436094796,0.04585729611119943
ADV,PROPN,head_right,1-2,advmod,5,4,0.35924701824974853,0.40510431436094796,0.04585729611119943
ADJ,NOUN,head_right,1-2,nmod,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
ADJ,VERB,head_left,6+,advcl,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
ADP,NOUN,head_right,3-5,acl,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
ADP,VERB,head_left,1-2,compound,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
ADP,VERB,head_right,6+,case,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
ADV,VERB,head_left,1-2,ccomp,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
INTJ,ADJ,head_right,3-5,discourse,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
INTJ,PROPN,head_right,1-2,discourse,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,ADJ,head_right,3-5,vocative,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,ADJ,head_right,6+,obl,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,ADP,head_right,3-5,nsubj,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,ADV,head_right,1-2,nsubj,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,NOUN,head_right,1-2,amod,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,PRON,head_left,3-5,appos,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,PRON,head_right,3-5,nsubj,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NOUN,PROPN,head_right,6+,obl,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
NUM,ROOT,ROOT,ROOT,root,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PART,ADJ,head_left,1-2,compound,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PART,ADV,head_left,3-5,discourse,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PART,INTJ,head_left,1-2,discourse,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PART,NOUN,head_left,1-2,mark,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PART,NOUN,head_left,6+,case,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PART,NOUN,head_right,1-2,mark,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PART,PROPN,head_left,3-5,case,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PRON,AUX,head_left,1-2,obj,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PRON,NOUN,head_left,3-5,appos,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PRON,VERB,head_right,1-2,nmod,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PROPN,PROPN,head_left,3-5,conj,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
PROPN,VERB,head_right,6+,obl,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
SCONJ,ADJ,head_right,3-5,mark,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
VERB,ADJ,head_left,1-2,xcomp,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
VERB,ADJ,head_right,6+,csubj,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
VERB,AUX,head_left,3-5,ccomp,2,1,0.14369880729989942,0.10127607859023699,0.04242272870966243
CCONJ,VERB,head_right,3-5,advmod,9,6,0.6466446328495473,0.6076564715414219,0.038988161308125435
PRON,VERB,head_left,1-2,obj,194,138,13.938784308090243,13.976098845452704,0.0373145373624606
NOUN,ADJ,head_right,3-5,nsubj,8,6,0.5747952291995977,0.6076564715414219,0.03286124234182419
PART,NOUN,head_left,1-2,case,94,67,6.753843943095272,6.785497265545878,0.03165332245060615
ADJ,ADJ,head_left,3-5,xcomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADJ,NOUN,head_right,3-5,obl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADJ,PRON,head_left,1-2,acl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADJ,PROPN,head_right,1-2,amod,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADJ,VERB,head_left,1-2,parataxis,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADJ,VERB,head_left,3-5,parataxis,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADJ,VERB,head_right,6+,advcl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADP,PROPN,head_right,1-2,cc,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADV,VERB,head_left,6+,ccomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
ADV,VERB,head_right,3-5,advcl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
AUX,PRON,head_right,1-2,aux,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
AUX,PROPN,head_right,3-5,aux,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
AUX,VERB,head_left,3-5,parataxis,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
DET,ADJ,head_right,1-2,det,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
DET,NOUN,head_right,1-2,nmod,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
DET,PROPN,head_right,3-5,det,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
INTJ,VERB,head_left,1-2,obj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,AUX,head_right,1-2,nsubj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,PROPN,head_left,1-2,parataxis,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,PROPN,head_right,1-2,nmod,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,VERB,head_left,6+,advcl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,VERB,head_left,6+,appos,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,VERB,head_left,6+,xcomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,VERB,head_right,1-2,reparandum,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NOUN,VERB,head_right,3-5,advcl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
NUM,VERB,head_left,1-2,obj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PART,NOUN,head_left,3-5,conj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PART,PRON,head_left,6+,case,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PRON,ADP,head_left,1-2,obj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PRON,PRON,head_left,1-2,appos,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PRON,PRON,head_right,1-2,nmod,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PRON,PROPN,head_left,3-5,conj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PRON,VERB,head_right,3-5,dislocated,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,ADJ,head_right,3-5,nsubj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,ADJ,head_right,6+,obl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,ADV,head_right,3-5,vocative,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,NOUN,head_left,1-2,appos,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,PRON,head_left,1-2,conj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,PRON,head_left,3-5,conj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,PROPN,head_left,1-2,flat,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,VERB,head_left,6+,ccomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,VERB,head_right,1-2,advcl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PROPN,VERB,head_right,3-5,obl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PUNCT,NUM,head_left,6+,punct,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PUNCT,PROPN,head_left,6+,punct,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
SCONJ,NOUN,head_left,1-2,mark,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,ADJ,head_left,1-2,ccomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,ADP,head_right,3-5,advcl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,ADV,head_right,1-2,advcl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,ADV,head_right,1-2,reparandum,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,AUX,head_left,1-2,ccomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,AUX,head_left,1-2,xcomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,NOUN,head_left,3-5,ccomp,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,NOUN,head_left,3-5,parataxis,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,PRON,head_right,1-2,case,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,SCONJ,head_left,1-2,conj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,VERB,head_right,1-2,nsubj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,VERB,head_right,1-2,obl,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
VERB,VERB,head_right,3-5,nsubj,1,1,0.07184940364994971,0.10127607859023699,0.02942667494028728
PUNCT,VERB,head_left,6+,punct,438,311,31.470038798677972,31.4968604415637,0.026821642885728636
PART,ADJ,head_left,1-2,case,6,4,0.4310964218996982,0.40510431436094796,0.025992107538750253
PUNCT,AUX,head_right,1-2,punct,6,4,0.4310964218996982,0.40510431436094796,0.025992107538750253
PUNCT,NOUN,head_right,3-5,punct,18,13,1.2932892656990946,1.316589021673081,0.023299755973986258
NOUN,NOUN,head_right,1-2,nmod,66,47,4.742060640896681,4.759975693741138,0.017915052844457158
ADJ,VERB,head_left,1-2,obj,4,3,0.28739761459979885,0.30382823577071094,0.016430621170912096
NOUN,VERB,head_right,6+,dislocated,4,3,0.28739761459979885,0.30382823577071094,0.016430621170912096
PROPN,VERB,head_right,3-5,vocative,4,3,0.28739761459979885,0.30382823577071094,0.016430621170912096
ADJ,VERB,head_right,1-2,advcl,3,2,0.2155482109498491,0.20255215718047398,0.012996053769375127
AUX,ADV,head_right,1-2,aux,3,2,0.2155482109498491,0.20255215718047398,0.012996053769375127
AUX,VERB,head_right,1-2,cop,3,2,0.2155482109498491,0.20255215718047398,0.012996053769375127
DET,PROPN,head_right,1-2,det,3,2,0.2155482109498491,0.20255215718047398,0.012996053769375127
NOUN,VERB,head_left,3-5,conj,3,2,0.2155482109498491,0.20255215718047398,0.012996053769375127
VERB,NOUN,head_left,6+,parataxis,3,2,0.2155482109498491,0.20255215718047398,0.012996053769375127
VERB,PRON,head_left,1-2,acl,3,2,0.2155482109498491,0.20255215718047398,0.012996053769375127
CCONJ,NOUN,head_right,3-5,cc,7,5,0.502945825549648,0.506380392951185,0.0034345674015370253
PROPN,VERB,head_right,6+,nsubj,7,5,0.502945825549648,0.506380392951185,0.0034345674015370253
